OBJECTID,healthind,boeint_fkey,calenvscreen,GlobalID
38380,51.811928,108953,46.0130461239,557c38c8-5ab8-4f63-80d8-46c5ffc85aa5
38381,57.465953,110444,46.3371982175,92833fe2-80e7-4e09-a63e-8d143d5f03ca
38382,50.367647,112657,49.3556989786,e27a908e-a006-43e1-83fa-9b86f1cd8614
38383,49.661567,105895,33.0356646408,197edc98-21dd-476c-82ae-f9e9266c130b
38384,53.602073,105899,38.0330682876,769ffc1b-5da7-4340-9799-0f742b43189c
38385,29.499018,105902,14.675087253,649f7b61-37d6-4800-a32a-9bbea018889c
38386,32.535535,105907,21.6481257234,775b5c5c-5814-4b45-841d-7fc30a2d4c6a
38387,37.970397,105927,29.1477904044,02cdeab9-a1be-477a-8a53-cf6224f0772d
38388,38.069397,105933,29.1477904044,3e03eb97-29fd-4875-a258-5678e87c8ce3
38389,51.926217,105975,49.830129262,326861ab-312f-4819-a994-eea0d969cbf9
38390,43.577295,105995,32.2661400886,76a05634-4018-4c7e-9a19-cc453dce9a5c
38391,31.339175,106004,31.4761126783,991969d5-039c-4bbc-bb02-0410749e88ff
38392,48.633451,106014,45.7123621856,78a96a56-c69c-4298-b200-b420ad912b08
38393,44.042766,106029,34.9888077101,f4734c2f-c17d-4a82-a8ee-7bd48261f093
38394,35.451122,106056,7.79193765231,64ef1997-8c01-465b-9341-c31d8de9e272
38395,36.430926,106094,20.9047892574,98c949a4-2e17-4a4e-aa09-605b9524eccf
38396,43.07134,106120,35.3208655372,a1ecc957-4b89-4465-abc7-e9384c18f9b2
38397,56.516938,106136,44.0427992945,6adb6394-b24b-48c4-8c3d-462337cf60bc
38398,39.122045,106156,26.6228219942,68513569-1da9-44b4-ae32-17bc88930775
38399,64.04037,106168,53.8348275897,1e4cecaa-5b94-4872-9bc5-193830326370
38400,60.712259,106187,49.4845073581,9a11220e-35aa-4986-9aba-148b3589fff6
38401,47.659496,106238,27.6451107052,6be2a4cc-7577-4d7c-aabe-71a04afd969d
38402,36.325575,106254,7.80056560151,ea20cb3d-3d21-4118-93d4-88959bb4a6f4
38403,31.592332,106345,22.3950367073,64b51902-fb63-4e33-8b41-c53b32e9fe91
38404,38.999325,106430,28.664619328,0249b564-b54b-4739-906c-258d17524fbc
38405,38.951438,106558,17.3416092993,31c42820-db55-40fe-b0ad-d45527af240d
38406,40.844222,106560,29.6856353113,f5e7932d-c435-4e10-9c2b-9f08ef51a9b7
38407,65.527844,106578,63.3070438761,596536a0-4685-4db9-b2ca-8041504e1589
38408,61.298402,106579,54.3135666004,b0caa2c9-6d02-444d-ba55-184562ba19c4
38409,55.650218,106588,33.8929018283,c80cd095-a58b-4d09-8365-f1439f916348
38410,53.320762,106594,33.8929018283,6de69fbb-c4c5-4077-9e5f-bdebdc9b457a
38411,61.298402,106604,54.3135666004,c0a3101c-02cc-4cd5-9c2b-328b8cb08e47
38412,66.059019,106608,50.3500036263,06c254aa-f9b9-48cb-bad3-2add4b055c7d
38413,66.728374,106610,60.1000120219,5b353482-012c-4b56-83a6-8e38ad9a8181
38414,60.712259,106611,49.4845073581,69d39d82-f8b6-43cf-8f5b-bd50668aa5b1
38415,53.925238,106615,40.6528121456,8d170ed0-3d83-4a7c-bf8d-4eccc400ee6d
38416,60.994081,106619,48.4868926076,59cd3aa7-366a-41a6-aea0-1de84cac547b
38417,55.593413,106644,63.3070438761,fe40e06f-630b-4e28-a701-4fbc724d70a1
38418,54.433847,106661,56.2209457154,af3a7f80-7d50-4f71-a2fd-336ffe100eed
38419,59.427837,106682,48.9210444047,0315730f-d650-46e9-96ca-6c97461161c4
38420,70.901113,106694,48.4868926076,990ae977-612b-4cf4-a6ac-4a21cfe0d558
38421,60.572291,106695,45.4709356392,097a7afc-d9eb-44ec-aef1-ea2d071c8e17
38422,62.089208,106700,48.3306500344,568ff716-c58b-40b9-b4b9-6a2acfc9cb90
38423,65.046701,106706,55.3833854855,9b02fe10-74c6-48e2-bb8b-36eacd194175
38424,57.829245,106713,45.0103351454,89146ac9-68df-4c53-b573-1263af361b41
38425,48.713462,106720,49.8206007542,d6c6627b-70a9-424c-84e7-616fd2fe43b0
38426,54.906714,106728,36.2554841704,a48a724e-85d8-43aa-8373-85b147075138
38427,54.768663,106751,51.323419968,bea19b7e-61c7-41f2-9ae8-ce04b1fd70b7
38428,57.170252,106755,40.4942643429,6f210e19-3b9c-4174-b111-67296c42b5b1
38429,54.768663,106803,51.323419968,cf40da9d-1651-42b7-95a1-15153225d909
38430,57.439503,106840,53.391353697,90184937-360b-4bd3-b74e-9429ab4fc5ce
38431,54.726112,106856,57.4109044009,549fe6bd-50d8-4045-8da9-27daa4a13bbb
38432,56.79017,106861,52.6092090659,e9d12a88-aefa-43ac-ba3e-c5ea70276891
38433,54.428265,106865,57.895656236,f2bdc3ed-35c3-4a85-adc6-f23a21977cb2
38434,57.766733,106869,52.081947644,8018b07f-b779-407a-97ce-1262db31ab81
38435,58.761955,106870,45.3912697009,1bffdf20-9fc6-4526-8c35-67c6a2c008d2
38436,59.625129,106872,52.9396708399,9167ec84-4f22-4117-9075-6e0fa89ae909
38437,58.866088,106882,46.2510249552,65c8ec6e-3270-4a74-a7f7-4dbcc603b821
38438,52.443699,106883,46.2510249552,a13e39fd-9f7d-42a6-b16c-ac82a349826e
38439,56.353703,106890,59.7185222424,705129e7-c0c1-473a-9ca9-071f637d236a
38440,48.164203,106904,33.9512480033,6355f0a1-625a-4bb4-96d6-0004b9d5a11d
38441,35.368623,106920,21.4812279803,2f529c7a-c6bd-4692-b7ba-614b8d016379
38442,35.224,106921,19.8229497001,3d60d7d7-4ae2-420a-bd91-847b3d8ba369
38443,51.896724,106934,66.6950047996,3286346b-9312-460f-ae53-df37e576f53a
38444,40.188518,106944,33.2477999016,55ab47aa-7a6d-4f4d-9d26-710d75a060aa
38445,57.84455,106959,53.0656632887,8cbdfed9-7e3b-48d4-995a-2b8c9763c8f2
38446,57.84455,106961,53.0656632887,f32b0cea-a74c-4016-9f8b-57a65706a949
38447,55.773238,106968,53.1405553668,88b8e602-48e2-4b91-90ea-010c3a67f618
38448,52.694204,106973,38.5325100047,06185e2e-5e44-493e-a1bc-2bf9b941e0d9
38449,48.797555,106976,49.8454574796,e07caa06-ec3d-45d4-9fdd-01d02a6cb7ff
38450,51.889696,106988,38.1345473172,fb83516d-08d1-4f94-8025-1e9e39680c26
38451,55.433585,106991,42.4889125287,63d79ea1-bbc9-4a52-8b09-41cd39b8bf3a
38452,51.685087,107021,54.2001752699,06795de1-ea08-43ee-a68f-1d7f7a4dd570
38453,54.142583,107027,49.0306666854,1358cdc4-36ce-4381-b1ab-fc6ff6bb6c66
38454,53.329119,107031,47.5977090601,5cfcce5e-d4ae-4118-ae9c-a5be26f78ada
38455,53.716322,107070,60.4497812172,67822ac2-b392-4451-8588-6f08f30edd77
38456,50.376508,107071,52.866164976,be3497a6-2184-4053-b9e5-29eb204aa8bc
38457,50.971986,107083,54.3406430753,259e3f4e-f13f-4b23-a4e8-9713ab3b2285
38458,39.058911,107086,63.9185327631,899ae1b4-56ef-426b-86a2-604a7da5753d
38459,55.237743,107095,46.429624606,af77ca90-fbc6-4a8c-9b1a-dd222512bd0f
38460,45.642548,107107,21.1677777966,0a7cd245-d29a-4ef5-a46d-7ae7b89f12b3
38461,47.463939,107113,36.4562991542,0f170a99-333a-4154-acac-caa2e1f116d4
38462,40.923693,107115,12.4001169353,4b8fab85-1341-42dd-b06b-3b8db29ccd93
38463,47.463939,107135,,174c42db-eb80-4853-a18c-a455c756e7ac
38464,48.156134,107184,36.8480419627,84f9d226-6f65-4090-8ee1-d35e87367935
38465,46.670721,107185,28.7260992157,bc38dd9a-23f0-4d51-b535-ef2b6ca9f773
38466,33.93922,107202,19.3830285805,d4ab4624-a731-402e-b546-2a3d9363acb4
38467,39.444581,107215,32.5892084681,093279e0-cb7d-41ea-a61e-5151f3fabdd5
38468,39.444581,107216,32.5892084681,f8bd7a3c-ec48-425b-8f8b-f20a171b1aeb
38469,60.825315,107217,51.8914296955,59909df2-62b2-4cff-822b-34e810834d6b
38470,43.460613,107233,28.4167515866,fd810e44-8fa2-42ac-96fa-724dd63d5d28
38471,43.329795,107236,38.9858888328,998031bf-6706-4cb4-81b6-14397d7aea21
38472,41.855858,107240,26.4509863723,1b5cae8b-29e1-4da9-a675-895bd6694fb7
38473,42.277457,107241,26.4371848662,01a9bbb1-1092-4a6e-8ba1-cd7bedfdd46b
38474,45.351389,107257,34.4847540599,04958a6a-6b1c-4e5c-baf5-137815ca4698
38475,41.633655,107264,35.3208655372,c463060f-a152-45cf-8f84-75d855b56770
38476,38.063833,107282,15.6647738701,1a1cc0ae-1fb6-4c19-90b5-1406bbce843a
38477,31.284667,107320,16.5527952154,d1c68b73-ffb5-49bb-a1d2-f00e55b0c577
38478,36.001491,107353,17.2416118159,b7b53fc0-8455-4ca6-bbe3-e1e38a8f3a4d
38479,33.93922,107370,19.3830285805,920220f0-6d13-402f-be80-07fae5f0a4a9
38480,47.612473,107408,39.5840836771,43d4503d-d9ba-47b0-8c6a-217767a6ab5d
38481,45.487749,107416,33.509975441,8d32f2ce-fdc1-4972-bda9-02053160188d
38482,38.759345,107449,26.3482194464,68ce6e2b-3575-451e-86a7-c125b2eca990
38483,33.598374,107457,14.9751690508,dd2c7aa1-25d4-42e5-97b1-7543f62db36c
38484,49.383033,107487,22.1930753828,19156253-2ec1-4776-aa14-8a7f0b79628e
38485,49.123208,107490,31.3699959646,82a0f270-76b0-4282-9127-870000432383
38486,38.083838,107505,18.39833239,ee2c3a13-ade0-4dbf-9431-57cf375f94f4
38487,47.69306,107514,35.4429173208,87e96071-e59d-4f97-a96a-af440f3beb37
38488,46.843116,107564,37.8885696629,16b46e88-4b20-41b1-a734-b3dc23c654e3
38489,40.958229,107577,41.763974787,e8652e1d-d288-4474-9a34-28eb3bcb4b82
38490,48.424621,107585,48.7621705302,63418634-1987-4e4e-a8d7-5f4cc7524929
38491,46.843116,107610,37.8885696629,a9ff95d6-0c78-44d1-8238-e5b2bee59371
38492,46.843116,107613,37.8885696629,39675dfe-df5c-4bbc-bca0-90402f20ea14
38493,32.112347,107635,13.3848501273,da00f98a-4ce0-4cc9-8cf4-751b1bf0a769
38494,49.58442,107671,45.9548899201,0ce1216b-064e-454e-971e-69f666ccdffe
38495,47.57159,107672,45.9548899201,5949e5a1-78db-46b1-b966-dd3d3c2af4e5
38496,49.115878,107682,38.2981475055,bb92b0bb-4421-4711-82a4-e69f9144e7a4
38497,49.900952,107683,41.4535683382,afbdd227-d470-4fff-b7e2-1c0905b2a120
38498,52.00979,107684,41.4535683382,94457958-a926-4af4-b521-4503d64aa179
38499,33.952814,107698,13.4061137521,b417735a-f26c-4f80-9f2a-cfc79c8e4245
38500,36.046683,107706,23.588998735,3dc07fde-6762-4b5b-999a-eea40bc2cae0
38501,49.225846,107718,66.325513431,e4d0851c-de23-4f09-8fe2-b31c3e50bfa8
38502,32.089481,107726,12.8863979764,e2d8d14c-a9b7-481a-8111-445538a6dc1e
38503,35.451647,107727,19.2032318678,fbec6f5b-fb23-422a-876b-2430540858b4
38504,45.863108,107740,46.8490246502,7fb421d2-ffbe-4408-9512-7dba1516c7db
38505,47.172762,107742,21.641790947,cef51850-35aa-4ebb-a4a5-1920f957c7ce
38506,43.577295,107743,32.2661400886,8dd3197b-4565-4aba-ad7f-a2cca069f5c6
38507,36.19569,107752,10.4069340438,aae362c8-8898-4d51-aff8-49745ddd0bf3
38508,31.336086,107781,14.1383138524,e27ebd08-c066-4ad9-9bfb-6430dbd3fc6e
38509,52.00979,107791,38.2981475055,efdccd80-6dd5-47b3-b500-1e344f68a944
38510,45.831285,107812,24.232760482,257ea33f-0751-4385-989a-ce73cfa87ae2
38511,45.155672,107856,22.1930753828,3154fd76-a7e1-4abe-ab9a-9b94d00bfa48
38512,48.668033,107875,38.3093554804,c4216c3b-3e72-4d56-9949-61e61e15b505
38513,37.136557,107883,22.0916277988,79543c64-a2ba-401e-a821-c1ae555e3a9e
38514,48.428185,107907,36.1965668471,9a36af7a-97e2-414f-98a8-8609499e1bdf
38515,52.320488,107911,42.6352894107,f104ff1f-994c-4bc2-804e-2b0e6078b0a3
38516,51.685087,107913,42.6352894107,0896a05d-43d2-4ff6-b1a5-6b31392e4ba2
38517,39.200884,107923,14.1927474566,1327a297-6ed2-400f-914b-219bc526a61f
38518,46.786,107936,55.5056603111,90eb9816-e0b7-4515-bf6d-eeec4d46d7c3
38519,39.664642,107948,17.8889831171,2e86a485-a3d1-4a45-9460-ee2d2e46cd91
38520,45.820257,107963,32.3042111845,0f0e7af2-c753-4c5f-93ff-e16c3964b9a6
38521,43.182284,108031,34.9888077101,750fc037-943a-45a9-a7aa-54cf05732573
38522,39.844476,108036,24.4284629607,7c893b54-691b-4b92-a629-2716d62415f3
38523,43.512685,108129,32.4925518025,30897f73-534d-46a7-ad79-8e93d0215ef9
38524,39.342575,108208,22.156134993,5144e104-0e85-445b-a403-3e6b3abb1d5f
38525,34.32986,108235,24.708891612,97f57323-088b-4866-b431-42b5a42cf7d6
38526,44.870351,108249,24.9645044196,c0f0e4df-d38c-4aef-8534-7998acc0cd66
38527,41.665456,108334,25.1430962468,33e7a0a6-bde5-4ad6-a2c3-034800947bd4
38528,42.078289,108337,21.6154658405,74945756-f937-4d5f-b7d1-2442dbf4ed6e
38529,44.607046,108340,40.9021275941,75d8d5b7-fbe1-4468-80dc-531fe2bfe2fb
38530,41.21996,108380,23.9292241407,fb9e21ad-beab-42cd-8781-e923a36b173f
38531,40.222214,108407,19.3120805565,811b5e9e-4294-48c0-b061-e8858804f454
38532,41.383022,108419,30.4883386113,a3127642-fa92-4d36-8fa9-19e9e13ef015
38533,44.501749,108430,28.481489911,88f6c403-fc3d-4ae8-b923-e644ba3b6e8d
38534,34.636954,108459,12.2512881911,09bcb4b7-0559-48f4-9e70-66b1a9c0f631
38535,44.339156,108465,28.3512244765,e069e29c-b400-4590-b4e1-0d091b8e447e
38536,41.527265,108503,23.8690530124,42424cee-cf38-4591-96f8-dac257756326
38537,42.402762,108508,27.184233475,4a02751b-5d08-4bf9-b4bb-7d585479b936
38538,52.261883,108547,37.7974858226,9ee99a65-e971-41a2-ad86-d1000b1ffe20
38539,48.765961,108572,37.9736953685,1ed8e9f5-957e-4b83-8b6c-55fd85bedb12
38540,48.836177,108606,31.1256393334,10b0f82b-9911-406c-98b6-baea0dd416b6
38541,47.50596,108607,38.0137411119,8ecf02fa-5392-47ed-8d9b-ac3465aa488e
38542,45.72315,108630,28.2018783666,997b92f8-2985-4d77-9f0a-dd1a4bcc655e
38543,48.423716,108636,42.9144643829,dbfcd323-802d-4d6d-a714-50c635624422
38544,41.175271,108688,22.9206620887,4424df73-c493-4c9e-a580-ee7ae8ee95ec
38545,42.331889,108689,22.9206620887,f9264127-7922-4095-b918-e3f3bf245a36
38546,31.089209,108706,21.4460018292,cb9e5be8-db42-4156-b87a-be19ba58fd0c
38547,48.121255,108800,36.3180793689,6cb2598a-3fe1-4f53-8571-e697c125816d
38548,43.59281,108810,16.381610515,b55ff6c6-c921-4f6d-b1be-67a61a3e43d5
38549,41.175271,108834,11.6227163692,ef83bcf6-1d08-44cc-9de0-f97b01c2555d
38550,45.065786,108874,22.282611321,d68d7e60-288e-416c-b5ec-c8667c1cdbd7
38551,42.689026,108876,29.1158121957,8f88dd2e-0b32-4169-8d9b-d311edbea057
38552,41.103746,108877,30.6780889647,08851e86-dd7d-4a9a-b304-514c7d2b559f
38553,32.267865,108888,15.3358399037,84cc5e6f-f286-42c8-a414-eb8f0aae99ba
38554,42.402762,108903,27.184233475,2fe3bbba-8e73-4f6c-8745-c112db998311
38555,44.181774,108905,42.9587906333,54a29397-e730-4b02-815e-8a7265a59c88
38556,29.999534,108912,12.0217885346,5bcbe473-6a5a-4874-be09-749e6c1b848c
38557,41.235404,108938,22.8399948424,51808528-e3a4-4565-b24f-ce3ce3ed30f6
38558,33.549165,108960,15.3358399037,f2e3feee-aff9-4746-a826-5d8a9f28123a
38559,52.248431,108980,48.252033026,3411fc72-d26a-4ab2-9d37-95f25f7d955a
38560,39.844476,108987,24.4284629607,32cf9150-4707-423d-9ea2-459ddc8c7679
38561,42.467759,109036,61.387798772,754c6d2f-f7e1-4544-ba46-8ebdfbeea7db
38562,44.656761,109066,35.6641696761,fdd715b1-0467-4bf8-a383-81b40bffef51
38563,51.521949,109073,41.2872557655,035b47aa-865a-4a7d-ac77-b78a5ed33db6
38564,47.969782,109093,36.0091847152,4d591ac3-7cc4-426d-9551-fdbfe87c5439
38565,39.539703,109113,18.9926877594,6bce0c80-6a28-471c-951a-014733245426
38566,39.447711,109119,25.2712586939,1c08e96c-2944-4de6-91ed-cca516d0aa3d
38567,42.934771,109130,32.6654130472,ef83340a-9d58-40f3-81fc-085b351d3192
38568,,109132,,b8a6bb2f-b7b2-4474-9d59-b84c8b994718
38569,,109133,,b5da3e9c-a60c-4d76-b48d-9cbfa4bad9eb
38570,45.966506,109136,40.8106459468,a7482912-b805-4b69-859c-079730107b70
38571,40.844222,109150,29.6856353113,fa92570f-004c-401c-9f57-d35d67cdf11e
38572,44.794844,109151,33.0899361288,d8e90000-a494-479b-80b2-a4836368cf52
38573,39.767934,109152,28.5706413336,b85e56d5-f843-4718-9d83-76122b4c64d3
38574,42.914476,109154,20.8335912813,a84a5613-144b-4d8a-a2a2-df6ff31fefb0
38575,45.106461,109162,31.8839022667,dfbcbad0-b2d4-4af7-96e3-ea63e13a9e92
38576,33.648024,109163,11.2226577116,969226cd-ab68-4921-9075-ce950b8a14be
38577,33.648024,109164,11.2226577116,67b73572-8b15-4b24-8541-9148c720037f
38578,39.201873,109166,20.5964975126,ad139d13-603a-42ff-8359-62e65ef6604b
38579,42.078289,109170,21.6154658405,a4ffa5d2-b6dd-4bad-a6fb-9b51b7998f25
38580,54.037034,109172,46.6015835535,b02667dc-e629-4d7c-b431-6c19d0e01930
38581,51.425304,109183,47.7176687539,66edea6f-0e59-4c19-b56f-7398a9918365
38582,42.491624,109184,22.8926310459,e81e4b1d-f444-484d-936f-bd9128f8b58c
38583,43.879768,109189,41.6206891863,511640be-c1f5-4641-b5a1-cb70a8a8dce0
38584,48.765961,109192,37.9736953685,5b7fd3bc-30b1-47d2-9902-53be6b0e115a
38585,43.92637,109194,46.9703138025,3d6df58a-f11e-499d-b806-b3c49a5f4354
38586,38.966978,109196,26.7201129639,96329ece-67e1-48b0-aa10-81f79b11a0a9
38587,40.820505,109202,24.4027015569,f1682eff-965b-4b2e-ae94-aaf0d5756c9f
38588,52.011226,109207,31.9481897323,8f544417-939c-4579-952f-3697afbfa649
38589,43.679641,109208,36.0291014958,32a86ada-1e5a-4796-b6aa-017eef8bbba4
38590,45.820257,109209,32.3042111845,086f3f7f-5470-47c7-a5e0-f2c54ae90253
38591,42.429415,109210,19.1697114893,7f00dd33-b233-4306-bf69-4a68c8974ea7
38592,34.522372,109217,24.1602693434,ad877133-4eab-4ccb-8139-fcc8ac1f5226
38593,35.451122,109220,7.79193765231,949a088f-c93c-4c4c-b604-1175c9e1231c
38594,39.444581,109223,32.5892084681,8fe65a88-0a3f-4b33-8083-0fd6549871d3
38595,47.113213,109228,46.9703138025,841e07a1-2642-4b54-a2e2-410a50955dc9
38596,40.900798,109247,25.0880817809,28bf05e6-a3d2-40dc-b2a5-30e5a811a1ac
38597,40.200578,109248,26.8050424368,900d9027-bfec-4ba2-8e8b-6389141e530a
38598,43.83433,109249,29.3881590383,b0494a1f-8e2b-4e8f-94bf-3c637e807cb9
38599,65.395208,109269,55.6878190594,139471a1-9d40-4dc9-ac72-d27efd3f590b
38600,31.828709,109272,23.201554487,f09ed603-a0ea-4f14-b442-5e5740b98a28
38601,31.828709,109273,23.201554487,eaa4e510-45cc-47a9-82a3-a10bf87e8a72
38602,31.828709,109274,23.201554487,414249ef-6c5c-4398-9d10-25b185e10756
38603,45.863108,109278,47.5875343679,3b52642b-079d-458b-b8ae-b54b70ad64c4
38604,,109294,58.7415541732,7b45d9e9-5e99-41de-9d89-265bfee90542
38605,30.10496,109298,16.6203686831,f3e9223b-0435-4241-a87a-21320e08a975
38606,30.10496,109299,16.6203686831,0c6e2f0e-8de1-4422-a22f-94ad7b8c94ce
38607,35.874022,109300,19.9532506117,43931e9e-c18a-4f52-a640-99e38c3793a1
38608,49.900952,109316,41.4535683382,10bbff3f-286b-40e3-b090-03905ce96c27
38609,45.822493,109318,36.3160218743,291d595f-b149-4d0f-8363-12ce0b6c581f
38610,37.611797,109323,31.9128150335,76e3649a-af46-4f6d-9642-348a8d2ec737
38611,37.611797,109324,31.9128150335,7382f47b-b98e-48c2-8dfb-5842ef422889
38612,38.105004,109325,23.588998735,e28b6fc7-f1a4-457e-9240-04fc1b875a70
38613,37.611797,109329,31.9128150335,2a81f961-1043-4e3f-b9e1-b6ec595aee46
38614,47.669828,109342,51.7756572805,f20b696d-4556-4901-aa24-59cbfeb1c061
38615,35.434485,109344,9.8472426977,505d8dda-b2f4-44ba-8e4d-c8910e46a0b0
38616,44.287858,109358,25.5068019401,8dbc178c-a0be-41c0-9e04-535010986f21
38617,44.287858,109361,25.5068019401,0fc4b9a2-9358-43cd-a6bf-cf07f88688b7
38618,44.287858,109362,25.5068019401,0ffaa1a7-20df-4874-86c5-3c92a0a83592
38619,40.900798,109364,25.0880817809,02bc9d86-a9a0-42ac-883a-fb6eb615b80f
38620,40.900798,109365,25.0880817809,5f33a8a0-95f0-40bb-83e3-3f829010e756
38621,50.351562,109377,36.4562991542,c02ceeb4-48fd-47d6-9f75-0cd8a7ca25f4
38622,52.020962,109379,35.4429173208,46b9e73d-47f7-4094-8a00-bf4f1a11022c
38623,40.858112,109383,22.1833246771,840406bf-e67e-41e4-9ace-6b920ab29315
38624,40.858112,109384,22.1833246771,63ee68fe-1a8d-453b-a5f6-679e13d3f100
38625,32.089481,109389,12.8863979764,a06b7f13-23a9-4ad0-8608-efbdc3b3b426
38626,32.153638,109390,10.922096973,e358596d-135c-4c18-8259-5441517a62d8
38627,56.627607,109393,39.809188408,98d4f03d-0a2c-4dbf-8072-796f0bf38b99
38628,52.618612,109395,35.1191064548,a361d7d6-954f-46f5-a339-c3ff48c475e8
38629,49.478961,109396,36.020706806,6edf12ed-f9b7-465a-9f81-f5b3959d0a1f
38630,34.338571,109416,17.1350267946,3fb4d454-16ca-42c8-8b6c-ad0395b064c5
38631,56.396789,109417,53.0656632887,d5472136-13b8-4206-be42-88910b0a8d77
38632,49.661567,109418,33.0356646408,9b54b1ba-ad4c-4ed6-b0da-26e0c536b328
38633,52.950564,109419,46.4669440941,27de6ca7-0d17-4a06-83bb-9edaeba25763
38634,58.386784,109422,36.020706806,66160de5-a961-4f77-9287-7807038971ff
38635,53.602073,109423,38.0330682876,dce2f711-5645-43ea-9574-645ca5cdf445
38636,56.628,109437,32.9972339363,42d7b33b-8a99-4c03-bf0e-b41b0c4e8f91
38637,41.665456,109439,25.1430962468,114a4bda-1c06-4886-a56e-af35102c26ce
38638,34.773488,109443,22.3950367073,6d2bbdec-2b31-471d-95fd-769d1c7fd55f
38639,32.535535,109444,21.6481257234,fcdf663b-dbce-4f63-b795-ec9a6738528b
38640,43.753585,109450,39.8674639564,9e5a3e14-66e2-4872-a438-aac7f0b7f6f3
38641,50.367629,109473,54.6785709491,86c861de-0262-4966-bcf4-bdeb10fa52c7
38642,46.843116,109497,37.8885696629,0dde88a2-9abf-4cf6-900d-d5a5d8b3df7e
38643,49.900952,109516,41.4535683382,f010b4d5-3c14-4bc2-bcbf-82167ab6689b
38644,41.09135,109518,32.2661400886,13dbf520-a42e-4e00-a03c-6d5f75365907
38645,43.147158,109525,26.7637189388,b00a4156-2f37-4077-a125-29150905a1e9
38646,41.955754,109527,26.7637189388,a163be8f-4c36-4a42-ad2a-df750398ee19
38647,29.096514,109528,7.69434231792,98911cb8-e110-4f0e-9c9a-29ac186e2a9b
38648,46.504695,109536,28.7260992157,3a2f42b5-53be-4a07-9751-19440c0c0a2d
38649,49.123208,109537,31.3699959646,661d9c7f-2046-419b-9212-6f16b9239adc
38650,37.048912,109545,18.39833239,7c7ded77-6301-40ae-aa57-3d96b0b85812
38651,38.733751,109547,18.39833239,b6dfd51b-9e1d-4032-add8-d3922288c379
38652,36.917191,109549,18.39833239,3afb6bb3-cf42-4c30-84ee-b0bffe812890
38653,40.75198,109550,31.1110498857,6ae28664-ad34-49c5-8d1e-d9c99cf3eb9d
38654,38.999325,109591,28.664619328,e8733fa2-b39e-4a4b-b614-796c0b9bb87b
38655,42.741567,109596,16.4336850945,308c4971-90c8-4917-a83b-41ddd4671d52
38656,40.900798,109617,25.0880817809,c727e88b-700c-4f71-ac63-dae03bc592a9
38657,37.469819,109624,12.4976349029,999abb22-52d2-4c62-98fb-f143fa54a4c7
38658,45.197585,109635,23.5767931561,291d6a77-2722-41c3-ab05-bd99b7cafdb6
38659,41.103746,109652,19.8761481322,088296b0-762a-406e-bca0-2425764e8e2a
38660,55.30308,109698,33.9512480033,b7aed212-7fef-4e43-984e-3c4a61c99752
38661,54.062479,109724,39.702314707,0b3d2b36-d800-4643-9133-754df4f4a12c
38662,54.062479,109725,39.702314707,bfd8a70b-d1e7-4885-a337-fdfd0824e5af
38663,43.265577,109784,41.6206891863,dcc52050-3a94-481c-89de-f1ec3d45a922
38664,,109923,5.99848323363,c1347674-b9a1-4bc6-9165-1b4f608cf0be
38665,55.088133,110043,41.474620121,c94cca07-309a-4583-95bd-169e5bc7626c
38666,56.628,110080,32.9972339363,6001ef51-c8b3-4fa8-9f61-3b9e8622e302
38667,66.728374,110085,60.1000120219,6b506f3a-3074-42ad-8d91-9b2997eadf39
38668,57.333159,110087,41.3989823186,a1f51afd-1449-4a0e-ba11-8fbab500b753
38669,56.627607,110096,39.809188408,91213ced-ece0-4354-9d20-9e821eef46d9
38670,62.816146,110114,63.3070438761,40ddc052-2bf2-4cf4-99d1-0d1297fc15db
38671,66.059019,110119,50.3500036263,518418f4-dac0-4a4d-aa85-92c5619d2d5a
38672,64.402843,110164,49.304444013,b271920a-5ef6-492d-8010-555c5a408af0
38673,54.041893,110187,55.0917813379,d21306bd-217f-45a1-9069-cef15519bcb2
38674,63.789406,110192,47.5890300496,fb1c7e1b-4ef1-496c-b2b9-a8d52e703ad1
38675,51.348048,110214,42.8790335078,405983be-c1c1-481f-9e00-4600295c5d5b
38676,54.157782,110224,37.3637088404,715d2033-edd6-4fa8-ab53-d5ca706fb87b
38677,54.157782,110226,37.3637088404,3a1d067e-930f-4594-a381-a10850a90f8e
38678,55.993756,110227,39.6812245747,ae67e71f-4723-4042-8c7d-c737dd6d64b1
38679,54.955816,110249,50.6082594138,1ab3a35a-f863-4c61-bf83-0f3f2407743f
38680,54.955816,110251,50.6082594138,3ff88a02-cb49-40c2-993a-0b20930464e1
38681,57.170252,110252,40.4942643429,d1265ebf-02c7-4d67-aeef-55cb68a45b84
38682,57.873683,110253,36.2554841704,1ff5ed36-aceb-4ac9-8f30-0656461bb260
38683,,110258,,f8373a99-d597-4d5a-8fb6-6f0d422908c2
38684,50.694204,110268,57.6729852381,17593728-8081-4aee-b310-ec7e7486fdc8
38685,52.248289,110270,67.6733474925,fd7eb5db-b01d-43ad-84ef-d527112a9b2d
38686,56.144253,110290,50.486025848,e5693461-b855-4940-973e-00136ba593ab
38687,,110292,,80ee46a4-8693-408d-841f-372f11bc51bc
38688,51.348048,110302,38.1345473172,bd2965b0-6bf4-4d05-a6f2-583c5839e51d
38689,57.884519,110306,53.0950901205,cc68f159-32d2-4514-98cf-1767df0b306c
38690,52.344516,110319,40.2234476386,06999e5b-43ee-4c4f-be42-809442373e14
