,Unnamed: 0,ID,Segment ID,Roadway Name,From,To,Direction,Date,sum,Full Name,Boroughs
11656,11656,183,112817,111 AVENUE,141 STREET,140 STREET,WB,11/14/2015,3460.0,111 AVENUE from 141 STREET to 140 STREET,Queens
11657,11657,186,119860,GRAND AVENUE,REMSEN PLACE,66 STREET,EB,11/14/2015,11911.0,GRAND AVENUE from REMSEN PLACE to 66 STREET,Maspeth
11658,11658,186,119860,GRAND AVENUE,REMSEN PLACE,66 STREET,WB,11/14/2015,11971.0,GRAND AVENUE from REMSEN PLACE to 66 STREET,Maspeth
11659,11659,187,129029,METROPOLITAN AVENUE,PARK LINE SOUTH,FOREST PARK DRIVE,EB,11/14/2015,9476.0,METROPOLITAN AVENUE from PARK LINE SOUTH to FOREST PARK DRIVE,Metropolitan Avenue
11660,11660,187,129029,METROPOLITAN AVENUE,PARK LINE SOUTH,FOREST PARK DRIVE,WB,11/14/2015,11432.0,METROPOLITAN AVENUE from PARK LINE SOUTH to FOREST PARK DRIVE,Metropolitan Avenue
11661,11661,190,49354,METROPOLITAN AVENUE,PLEASANTVILLE STREET,73RD PLACE,EB,11/14/2015,9544.0,METROPOLITAN AVENUE from PLEASANTVILLE STREET to 73RD PLACE,Queens
11662,11662,190,49354,METROPOLITAN AVENUE,PLEASANTVILLE STREET,73RD PLACE,WB,11/14/2015,10004.0,METROPOLITAN AVENUE from PLEASANTVILLE STREET to 73RD PLACE,Queens
11663,11663,195,52124,LINDEN BOULEVARD,HAWTREE STREET,CENTREVILLE STREET,EB,11/14/2015,5303.0,LINDEN BOULEVARD from HAWTREE STREET to CENTREVILLE STREET,Queens
11664,11664,195,52124,LINDEN BOULEVARD,HAWTREE STREET,CENTREVILLE STREET,WB,11/14/2015,5035.0,LINDEN BOULEVARD from HAWTREE STREET to CENTREVILLE STREET,Queens
11665,11665,196,49490,MYRTLE AVENUE,73 PLACE,74 STREET,EB,11/14/2015,6391.0,MYRTLE AVENUE from 73 PLACE to 74 STREET,Queens
11666,11666,196,49490,MYRTLE AVENUE,73 PLACE,74 STREET,WB,11/14/2015,5425.0,MYRTLE AVENUE from 73 PLACE to 74 STREET,Queens
11667,11667,198,49635,80 STREET,68 AVENUE,67 DRIVE,NB,11/14/2015,8431.0,80 STREET from 68 AVENUE to 67 DRIVE,N/A
11668,11668,198,49635,80 STREET,68 AVENUE,67 DRIVE,SB,11/14/2015,9577.0,80 STREET from 68 AVENUE to 67 DRIVE,N/A
11669,11669,199,51223,ROCKAWAY BOULEVARD,CULLODEN PLACE,84 STREET,EB,11/14/2015,6839.0,ROCKAWAY BOULEVARD from CULLODEN PLACE to 84 STREET,Queens
11670,11670,199,51223,ROCKAWAY BOULEVARD,CULLODEN PLACE,84 STREET,WB,11/14/2015,3774.0,ROCKAWAY BOULEVARD from CULLODEN PLACE to 84 STREET,Queens
11671,11671,200,51994,ROCKAWAY BOULEVARD,100 STREET,101 STREET,EB,11/14/2015,9543.0,ROCKAWAY BOULEVARD from 100 STREET to 101 STREET,Queens
11672,11672,200,51994,ROCKAWAY BOULEVARD,100 STREET,101 STREET,WB,11/14/2015,9829.0,ROCKAWAY BOULEVARD from 100 STREET to 101 STREET,Queens
11673,11673,201,52188,101 AVENUE,107 STREET,108 STREET,EB,11/14/2015,3943.0,101 AVENUE from 107 STREET to 108 STREET,Queens
11674,11674,201,52188,101 AVENUE,107 STREET,108 STREET,WB,11/14/2015,4384.0,101 AVENUE from 107 STREET to 108 STREET,Queens
11675,11675,202,52378,COOPER AVENUE,83 STREET,84 STREET,EB,11/14/2015,7687.0,COOPER AVENUE from 83 STREET to 84 STREET,Manhattan
11676,11676,202,52378,COOPER AVENUE,83 STREET,84 STREET,WB,11/14/2015,6898.0,COOPER AVENUE from 83 STREET to 84 STREET,Manhattan
11677,11677,203,56138,LEFFERTS BOULEVARD,103 AVENUE,101 AVENUE,NB,11/14/2015,4207.0,LEFFERTS BOULEVARD from 103 AVENUE to 101 AVENUE,Queens
11678,11678,203,56138,LEFFERTS BOULEVARD,103 AVENUE,101 AVENUE,SB,11/14/2015,4391.0,LEFFERTS BOULEVARD from 103 AVENUE to 101 AVENUE,Queens
11679,11679,204,56882,JAMAICA AVENUE,143 STREET,139 STREET,EB,11/14/2015,6909.0,JAMAICA AVENUE from 143 STREET to 139 STREET,Queens
11680,11680,204,56882,JAMAICA AVENUE,143 STREET,139 STREET,WB,11/14/2015,7462.0,JAMAICA AVENUE from 143 STREET to 139 STREET,Queens
11681,11681,205,60470,GUY R BREWER BOULEVARD,MATHIAS AVENUE,CLAUDE AVENUE,NB,11/14/2015,6071.0,GUY R BREWER BOULEVARD from MATHIAS AVENUE to CLAUDE AVENUE,Jamaica
11682,11682,205,60470,GUY R BREWER BOULEVARD,MATHIAS AVENUE,CLAUDE AVENUE,SB,11/14/2015,5919.0,GUY R BREWER BOULEVARD from MATHIAS AVENUE to CLAUDE AVENUE,Jamaica
11683,11683,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,EB,11/14/2015,12004.0,HILLSIDE AVENUE from 144 STREET to 146 STREET,Queens
11684,11684,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,WB,11/14/2015,14774.0,HILLSIDE AVENUE from 144 STREET to 146 STREET,Queens
11685,11685,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,EB,11/14/2015,2268.0,101 AVENUE from CRESSKILL PLACE to BRISBIN STREET,Jamaica
11686,11686,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,WB,11/14/2015,3585.0,101 AVENUE from CRESSKILL PLACE to BRISBIN STREET,Jamaica
11687,11687,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,NB,11/14/2015,6185.0,PARSONS BOULEVARD from 84 ROAD to 84 AVENUE,N/A
11688,11688,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,SB,11/14/2015,6262.0,PARSONS BOULEVARD from 84 ROAD to 84 AVENUE,N/A
11689,11689,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,NB,11/14/2015,6997.0,SUTPHIN BOULEVARD from ARLINGTON TERRACE to 109 AVENUE,Queens
11690,11690,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,SB,11/14/2015,7782.0,SUTPHIN BOULEVARD from ARLINGTON TERRACE to 109 AVENUE,Queens
11691,11691,217,66637,48 STREET,56 ROAD,55 AVENUE,NB,11/14/2015,2406.0,48 STREET from 56 ROAD to 55 AVENUE,Queens
11692,11692,217,66637,48 STREET,56 ROAD,55 AVENUE,SB,11/14/2015,2564.0,48 STREET from 56 ROAD to 55 AVENUE,Queens
11693,11693,218,66886,58 STREET,55 AVENUE,55 DRIVE,NB,11/14/2015,1617.0,58 STREET from 55 AVENUE to 55 DRIVE,N/A
11694,11694,218,66886,58 STREET,55 AVENUE,55 DRIVE,SB,11/14/2015,2116.0,58 STREET from 55 AVENUE to 55 DRIVE,N/A
11695,11695,222,73836,MAURICE AVENUE,53 AVENUE,TYLER AVENUE,NB,11/14/2015,4718.0,MAURICE AVENUE from 53 AVENUE to TYLER AVENUE,Maspeth
11696,11696,222,73836,MAURICE AVENUE,53 AVENUE,TYLER AVENUE,SB,11/14/2015,3820.0,MAURICE AVENUE from 53 AVENUE to TYLER AVENUE,Maspeth
11697,11697,223,74183,GRAND AVENUE,69 LANE,71 STREET,EB,11/14/2015,6639.0,GRAND AVENUE from 69 LANE to 71 STREET,Grand Avenue
11698,11698,223,74183,GRAND AVENUE,69 LANE,71 STREET,WB,11/14/2015,6486.0,GRAND AVENUE from 69 LANE to 71 STREET,Grand Avenue
11699,11699,225,74299,69 STREET,60 DRIVE,60 ROAD,NB,11/14/2015,10688.0,69 STREET from 60 DRIVE to 60 ROAD,6901
11700,11700,225,74299,69 STREET,60 DRIVE,60 ROAD,SB,11/14/2015,11840.0,69 STREET from 60 DRIVE to 60 ROAD,6901
11701,11701,226,74304,ELIOT AVENUE,69 PLACE,69 STREET,EB,11/14/2015,6170.0,ELIOT AVENUE from 69 PLACE to 69 STREET,Queens
11702,11702,226,74304,ELIOT AVENUE,69 PLACE,69 STREET,WB,11/14/2015,5985.0,ELIOT AVENUE from 69 PLACE to 69 STREET,Queens
11703,11703,227,74501,CALDWELL AVENUE,71 STREET,74 STREET,WB,11/14/2015,5172.0,CALDWELL AVENUE from 71 STREET to 74 STREET,Queens
11704,11704,232,81591,59 AVENUE,94 STREET,92 STREET,EB,11/14/2015,7568.0,59 AVENUE from 94 STREET to 92 STREET,Lexington Avenue
11705,11705,233,82507,GRAND CENTRAL PARKWAY,62 DRIVE,62 AVENUE,SB,11/14/2015,2030.0,GRAND CENTRAL PARKWAY from 62 DRIVE to 62 AVENUE,Queens
11706,11706,234,91014,BOOTH MEMORIAL AVENUE,LAWRENCE STREET,133 STREET,EB,11/14/2015,5375.0,BOOTH MEMORIAL AVENUE from LAWRENCE STREET to 133 STREET,Queens
11707,11707,234,91014,BOOTH MEMORIAL AVENUE,LAWRENCE STREET,133 STREET,WB,11/14/2015,6965.0,BOOTH MEMORIAL AVENUE from LAWRENCE STREET to 133 STREET,Queens
11708,11708,235,91423,PARSONS BOULEVARD,NORTHERN BOULEVARD,37 AVENUE,NB,11/14/2015,6639.0,PARSONS BOULEVARD from NORTHERN BOULEVARD to 37 AVENUE,Murray Hill
11709,11709,235,91423,PARSONS BOULEVARD,NORTHERN BOULEVARD,37 AVENUE,SB,11/14/2015,8166.0,PARSONS BOULEVARD from NORTHERN BOULEVARD to 37 AVENUE,Murray Hill
11710,11710,236,98006,NORTHERN BOULEVARD,209 STREET,OCEANIA STREET,EB,11/14/2015,18550.0,NORTHERN BOULEVARD from 209 STREET to OCEANIA STREET,Queens
11711,11711,236,98006,NORTHERN BOULEVARD,209 STREET,OCEANIA STREET,WB,11/14/2015,17427.0,NORTHERN BOULEVARD from 209 STREET to OCEANIA STREET,Queens
11712,11712,239,97302,45 AVENUE,193 STREET,192 STREET,EB,11/14/2015,2073.0,45 AVENUE from 193 STREET to 192 STREET,N/A
11713,11713,239,97302,45 AVENUE,193 STREET,192 STREET,WB,11/14/2015,1187.0,45 AVENUE from 193 STREET to 192 STREET,N/A
11714,11714,240,97306,NORTHERN BOULEVARD,190 STREET,191 STREET,EB,11/14/2015,16788.0,NORTHERN BOULEVARD from 190 STREET to 191 STREET,191st Street Station Entrance Tunnel & Elevator
11715,11715,240,97306,NORTHERN BOULEVARD,190 STREET,191 STREET,WB,11/14/2015,17117.0,NORTHERN BOULEVARD from 190 STREET to 191 STREET,191st Street Station Entrance Tunnel & Elevator
11716,11716,241,97521,35 AVENUE,203 STREET,202 STREET,EB,11/14/2015,5397.0,35 AVENUE from 203 STREET to 202 STREET,Queens
11717,11717,241,97521,35 AVENUE,203 STREET,202 STREET,WB,11/14/2015,6590.0,35 AVENUE from 203 STREET to 202 STREET,Queens
11718,11718,243,98338,BELL BOULEVARD,46 AVENUE,45 DRIVE,NB,11/14/2015,5878.0,BELL BOULEVARD from 46 AVENUE to 45 DRIVE,Queens
11719,11719,243,98338,BELL BOULEVARD,46 AVENUE,45 DRIVE,SB,11/14/2015,5945.0,BELL BOULEVARD from 46 AVENUE to 45 DRIVE,Queens
11720,11720,244,98540,SPRINGFIELD BOULEVARD,46 AVENUE,NORTHERN BOULEVARD,NB,11/14/2015,2286.0,SPRINGFIELD BOULEVARD from 46 AVENUE to NORTHERN BOULEVARD,Queens Village
11721,11721,244,98540,SPRINGFIELD BOULEVARD,46 AVENUE,NORTHERN BOULEVARD,SB,11/14/2015,2568.0,SPRINGFIELD BOULEVARD from 46 AVENUE to NORTHERN BOULEVARD,Queens Village
11722,11722,248,51334,ROCKAWAY BOULEVARD,97 AVENUE,84 STREET,WB,11/14/2015,6625.0,ROCKAWAY BOULEVARD from 97 AVENUE to 84 STREET,97th Avenue
11723,11723,248,51334,ROCKAWAY BOULEVARD,97 AVENUE,84 STREET,EB,11/14/2015,5979.0,ROCKAWAY BOULEVARD from 97 AVENUE to 84 STREET,97th Avenue
11724,11724,250,51945,LINDEN BOULEVARD,HAWTREE STREET,97 STREET,EB,11/14/2015,2077.0,LINDEN BOULEVARD from HAWTREE STREET to 97 STREET,Queens
11725,11725,250,51945,LINDEN BOULEVARD,HAWTREE STREET,97 STREET,WB,11/14/2015,3700.0,LINDEN BOULEVARD from HAWTREE STREET to 97 STREET,Queens
11726,11726,251,51998,ROCKAWAY BOULEVARD,101 STREET,101 STREET,EB,11/14/2015,10444.0,ROCKAWAY BOULEVARD from 101 STREET to 101 STREET,South Ozone Park
11727,11727,251,51998,ROCKAWAY BOULEVARD,101 STREET,101 STREET,WB,11/14/2015,9999.0,ROCKAWAY BOULEVARD from 101 STREET to 101 STREET,South Ozone Park
11728,11728,252,56954,150 STREET,84 DRIVE,84 ROAD,NB,11/14/2015,1630.0,150 STREET from 84 DRIVE to 84 ROAD,N/A
11729,11729,252,56954,150 STREET,84 DRIVE,84 ROAD,SB,11/14/2015,4370.0,150 STREET from 84 DRIVE to 84 ROAD,N/A
11730,11730,255,98008,NORTHERN BOULEVARD,OCEANIA STREET,CORPORAL KENNEDY STREET,EB,11/14/2015,18169.0,NORTHERN BOULEVARD from OCEANIA STREET to CORPORAL KENNEDY STREET,Bayside
11731,11731,255,98008,NORTHERN BOULEVARD,OCEANIA STREET,CORPORAL KENNEDY STREET,WB,11/14/2015,17594.0,NORTHERN BOULEVARD from OCEANIA STREET to CORPORAL KENNEDY STREET,Bayside
11732,11732,256,73961,GRAND AVENUE,HAMILTON PLACE,55 DRIVE,EB,11/14/2015,10196.0,GRAND AVENUE from HAMILTON PLACE to 55 DRIVE,Maspeth
11733,11733,256,73961,GRAND AVENUE,HAMILTON PLACE,55 DRIVE,WB,11/14/2015,11768.0,GRAND AVENUE from HAMILTON PLACE to 55 DRIVE,Maspeth
11734,11734,259,81815,63 DRIVE,WETHEROLE STREET,BOOTH STREET,NB,11/14/2015,6313.0,63 DRIVE from WETHEROLE STREET to BOOTH STREET,Rego Park
11735,11735,259,81815,63 DRIVE,WETHEROLE STREET,BOOTH STREET,SB,11/14/2015,2965.0,63 DRIVE from WETHEROLE STREET to BOOTH STREET,Rego Park
11736,11736,260,84369,COLLEGE POINT BOULEVARD,KING ROAD,36 ROAD,NB,11/14/2015,9735.0,COLLEGE POINT BOULEVARD from KING ROAD to 36 ROAD,Flushing
11737,11737,260,84369,COLLEGE POINT BOULEVARD,KING ROAD,36 ROAD,SB,11/14/2015,9038.0,COLLEGE POINT BOULEVARD from KING ROAD to 36 ROAD,Flushing
11738,11738,261,157208,FRANCIS LEWIS BOULEVARD,CROCHERON AVENUE,200 STREET,SB,11/14/2015,6196.0,FRANCIS LEWIS BOULEVARD from CROCHERON AVENUE to 200 STREET,Queens
11739,11739,261,150536,FRANCIS LEWIS BOULEVARD,CROCHERON AVENUE,200 STREET,NB,11/14/2015,6972.0,FRANCIS LEWIS BOULEVARD from CROCHERON AVENUE to 200 STREET,Queens
11740,11740,264,117242,200 STREET,36 AVENUE,FRANCIS LEWIS BOULEVARD,NB,11/14/2015,994.0,200 STREET from 36 AVENUE to FRANCIS LEWIS BOULEVARD,Queens
11741,11741,267,182686,HEWLETT STREET,77 ROAD,UNION TURNPIKE,SB,11/14/2015,12153.0,HEWLETT STREET from 77 ROAD to UNION TURNPIKE,North New Hyde Park
11742,11742,267,182686,HEWLETT STREET,77 ROAD,UNION TURNPIKE,NB,11/14/2015,10108.0,HEWLETT STREET from 77 ROAD to UNION TURNPIKE,North New Hyde Park
11743,11743,270,157129,COLLEGE POINT BOULEVARD,BLOSSOM AVENUE,BOTANICAL GARDEN BRIDGE,NB,11/14/2015,15105.0,COLLEGE POINT BOULEVARD from BLOSSOM AVENUE to BOTANICAL GARDEN BRIDGE,43-50
11744,11744,270,157129,COLLEGE POINT BOULEVARD,BLOSSOM AVENUE,BOTANICAL GARDEN BRIDGE,SB,11/14/2015,17358.0,COLLEGE POINT BOULEVARD from BLOSSOM AVENUE to BOTANICAL GARDEN BRIDGE,43-50
11745,11745,272,101668,DOUGLASTON PARKWAY,68 AVENUE,69 AVENUE,SB,11/14/2015,3079.0,DOUGLASTON PARKWAY from 68 AVENUE to 69 AVENUE,Queens
11746,11746,272,101668,DOUGLASTON PARKWAY,68 AVENUE,69 AVENUE,NB,11/14/2015,3625.0,DOUGLASTON PARKWAY from 68 AVENUE to 69 AVENUE,Queens
11747,11747,340,31914,HUDSON STREET,CHARLTON STREET,KING STREET,NB,11/14/2015,14522.0,HUDSON STREET from CHARLTON STREET to KING STREET,Charlton Street
11748,11748,341,32031,HUDSON STREET,HORATIO STREET,GANSEVOORT STREET,SB,11/14/2015,13476.0,HUDSON STREET from HORATIO STREET to GANSEVOORT STREET,95
11749,11749,347,49505,73 PLACE,CENTRAL AVENUE,COOPER AVENUE,NB,11/14/2015,4531.0,73 PLACE from CENTRAL AVENUE to COOPER AVENUE,Cooper Avenue
11750,11750,347,49505,73 PLACE,CENTRAL AVENUE,COOPER AVENUE,SB,11/14/2015,2869.0,73 PLACE from CENTRAL AVENUE to COOPER AVENUE,Cooper Avenue
11751,11751,361,74503,73 STREET,QUEENS MIDTOWN EXPRESSWAY SB,58 AVENUE,SB,11/14/2015,72.0,73 STREET from QUEENS MIDTOWN EXPRESSWAY SB to 58 AVENUE,New York
11752,11752,58,95195,WESTCHESTER AVENUE,BURR AVENUE,BRUCKNER BOULEVARD,WB,11/15/2015,13506.0,WESTCHESTER AVENUE from BURR AVENUE to BRUCKNER BOULEVARD,Pelham Bay
11753,11753,71,176284,GRAND CONCOURSE,187 STREET,188 STREET,NB,11/15/2015,12253.0,GRAND CONCOURSE from 187 STREET to 188 STREET,Fordham Heights
11754,11754,71,176284,GRAND CONCOURSE SERVICE ROAD,187 STREET,188 STREET,NB,11/15/2015,7845.0,GRAND CONCOURSE SERVICE ROAD from 187 STREET to 188 STREET,East 188th Street
11755,11755,71,176284,GRAND CONCOURSE,187 STREET,188 STREET,SB,11/15/2015,7357.0,GRAND CONCOURSE from 187 STREET to 188 STREET,Fordham Heights
11756,11756,71,176284,GRAND CONCOURSE SERVICE ROAD,187 STREET,188 STREET,SB,11/15/2015,4522.0,GRAND CONCOURSE SERVICE ROAD from 187 STREET to 188 STREET,East 188th Street
11757,11757,87,275873,MYRTLE AVENUE,FREEDOM DRIVE,PARK LANE SOUTH,EB,11/15/2015,3331.0,MYRTLE AVENUE from FREEDOM DRIVE to PARK LANE SOUTH,Park Lane South
11758,11758,87,275873,MYRTLE AVENUE,FREEDOM DRIVE,PARK LANE SOUTH,WB,11/15/2015,3747.0,MYRTLE AVENUE from FREEDOM DRIVE to PARK LANE SOUTH,Park Lane South
11759,11759,96,9003577,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,EB,11/15/2015,2779.0,PARK AVENUE from TOMPKINS AVENUE to DELMONICO PLACE,Bedford-Stuyvesant
11760,11760,96,9003577,PARK AVENUE,TOMPKINS AVENUE,DELMONICO PLACE,WB,11/15/2015,2499.0,PARK AVENUE from TOMPKINS AVENUE to DELMONICO PLACE,Bedford-Stuyvesant
11761,11761,122,50660,SUTTER AVENUE,HEMLOCK STREET,AUTUMN AVENUE,EB,11/15/2015,3653.0,SUTTER AVENUE from HEMLOCK STREET to AUTUMN AVENUE,East New York
11762,11762,122,50660,SUTTER AVENUE,HEMLOCK STREET,AUTUMN AVENUE,WB,11/15/2015,3372.0,SUTTER AVENUE from HEMLOCK STREET to AUTUMN AVENUE,East New York
11763,11763,123,50705,LIBERTY AVENUE,LINCOLN AVENUE,AUTUMN AVENUE,EB,11/15/2015,4325.0,LIBERTY AVENUE from LINCOLN AVENUE to AUTUMN AVENUE,Lincoln Avenue
11764,11764,123,50705,LIBERTY AVENUE,LINCOLN AVENUE,AUTUMN AVENUE,WB,11/15/2015,3379.0,LIBERTY AVENUE from LINCOLN AVENUE to AUTUMN AVENUE,Lincoln Avenue
11765,11765,125,19555,FT HAMILTON PARKWAY,67 STREET,68 STREET,EB,11/15/2015,8141.0,FT HAMILTON PARKWAY from 67 STREET to 68 STREET,Fort Hamilton Parkway
11766,11766,125,19555,FT HAMILTON PARKWAY,67 STREET,68 STREET,WB,11/15/2015,7620.0,FT HAMILTON PARKWAY from 67 STREET to 68 STREET,Fort Hamilton Parkway
11767,11767,164,37438,MADISON AVENUE,74 STREET,75 STREET,NB,11/15/2015,20762.0,MADISON AVENUE from 74 STREET to 75 STREET,Manhattan
11768,11768,180,101166,SPRINGFIELD BOULEVARD,64 AVENUE,67 AVENUE,NB,11/15/2015,3746.0,SPRINGFIELD BOULEVARD from 64 AVENUE to 67 AVENUE,Queens
11769,11769,180,101166,SPRINGFIELD BOULEVARD,64 AVENUE,67 AVENUE,SB,11/15/2015,3675.0,SPRINGFIELD BOULEVARD from 64 AVENUE to 67 AVENUE,Queens
11770,11770,182,107711,LITTLE NECK PARKWAY,60 AVENUE,61 AVENUE,NB,11/15/2015,3596.0,LITTLE NECK PARKWAY from 60 AVENUE to 61 AVENUE,Queens
11771,11771,182,107711,LITTLE NECK PARKWAY,60 AVENUE,61 AVENUE,SB,11/15/2015,3615.0,LITTLE NECK PARKWAY from 60 AVENUE to 61 AVENUE,Queens
11772,11772,183,112817,111 AVENUE,141 STREET,140 STREET,EB,11/15/2015,1591.0,111 AVENUE from 141 STREET to 140 STREET,Queens
11773,11773,183,112817,111 AVENUE,141 STREET,140 STREET,WB,11/15/2015,3095.0,111 AVENUE from 141 STREET to 140 STREET,Queens
11774,11774,186,119860,GRAND AVENUE,REMSEN PLACE,66 STREET,EB,11/15/2015,9932.0,GRAND AVENUE from REMSEN PLACE to 66 STREET,Maspeth
11775,11775,186,119860,GRAND AVENUE,REMSEN PLACE,66 STREET,WB,11/15/2015,9539.0,GRAND AVENUE from REMSEN PLACE to 66 STREET,Maspeth
11776,11776,187,129029,METROPOLITAN AVENUE,PARK LINE SOUTH,FOREST PARK DRIVE,EB,11/15/2015,8190.0,METROPOLITAN AVENUE from PARK LINE SOUTH to FOREST PARK DRIVE,Metropolitan Avenue
11777,11777,187,129029,METROPOLITAN AVENUE,PARK LINE SOUTH,FOREST PARK DRIVE,WB,11/15/2015,9738.0,METROPOLITAN AVENUE from PARK LINE SOUTH to FOREST PARK DRIVE,Metropolitan Avenue
11778,11778,190,49354,METROPOLITAN AVENUE,PLEASANTVILLE STREET,73RD PLACE,EB,11/15/2015,11560.0,METROPOLITAN AVENUE from PLEASANTVILLE STREET to 73RD PLACE,Queens
11779,11779,190,49354,METROPOLITAN AVENUE,PLEASANTVILLE STREET,73RD PLACE,WB,11/15/2015,7962.0,METROPOLITAN AVENUE from PLEASANTVILLE STREET to 73RD PLACE,Queens
11780,11780,195,52124,LINDEN BOULEVARD,HAWTREE STREET,CENTREVILLE STREET,EB,11/15/2015,4349.0,LINDEN BOULEVARD from HAWTREE STREET to CENTREVILLE STREET,Queens
11781,11781,195,52124,LINDEN BOULEVARD,HAWTREE STREET,CENTREVILLE STREET,WB,11/15/2015,4369.0,LINDEN BOULEVARD from HAWTREE STREET to CENTREVILLE STREET,Queens
11782,11782,196,49490,MYRTLE AVENUE,73 PLACE,74 STREET,EB,11/15/2015,5293.0,MYRTLE AVENUE from 73 PLACE to 74 STREET,Queens
11783,11783,196,49490,MYRTLE AVENUE,73 PLACE,74 STREET,WB,11/15/2015,4548.0,MYRTLE AVENUE from 73 PLACE to 74 STREET,Queens
11784,11784,198,49635,80 STREET,68 AVENUE,67 DRIVE,NB,11/15/2015,7381.0,80 STREET from 68 AVENUE to 67 DRIVE,N/A
11785,11785,198,49635,80 STREET,68 AVENUE,67 DRIVE,SB,11/15/2015,8473.0,80 STREET from 68 AVENUE to 67 DRIVE,N/A
11786,11786,199,51223,ROCKAWAY BOULEVARD,CULLODEN PLACE,84 STREET,EB,11/15/2015,5678.0,ROCKAWAY BOULEVARD from CULLODEN PLACE to 84 STREET,Queens
11787,11787,199,51223,ROCKAWAY BOULEVARD,CULLODEN PLACE,84 STREET,WB,11/15/2015,3331.0,ROCKAWAY BOULEVARD from CULLODEN PLACE to 84 STREET,Queens
11788,11788,200,51994,ROCKAWAY BOULEVARD,100 STREET,101 STREET,EB,11/15/2015,8086.0,ROCKAWAY BOULEVARD from 100 STREET to 101 STREET,Queens
11789,11789,200,51994,ROCKAWAY BOULEVARD,100 STREET,101 STREET,WB,11/15/2015,8311.0,ROCKAWAY BOULEVARD from 100 STREET to 101 STREET,Queens
11790,11790,201,52188,101 AVENUE,107 STREET,108 STREET,EB,11/15/2015,3454.0,101 AVENUE from 107 STREET to 108 STREET,Queens
11791,11791,201,52188,101 AVENUE,107 STREET,108 STREET,WB,11/15/2015,3510.0,101 AVENUE from 107 STREET to 108 STREET,Queens
11792,11792,202,52378,COOPER AVENUE,83 STREET,84 STREET,EB,11/15/2015,6821.0,COOPER AVENUE from 83 STREET to 84 STREET,Manhattan
11793,11793,202,52378,COOPER AVENUE,83 STREET,84 STREET,WB,11/15/2015,7625.0,COOPER AVENUE from 83 STREET to 84 STREET,Manhattan
11794,11794,203,56138,LEFFERTS BOULEVARD,103 AVENUE,101 AVENUE,NB,11/15/2015,3948.0,LEFFERTS BOULEVARD from 103 AVENUE to 101 AVENUE,Queens
11795,11795,203,56138,LEFFERTS BOULEVARD,103 AVENUE,101 AVENUE,SB,11/15/2015,3548.0,LEFFERTS BOULEVARD from 103 AVENUE to 101 AVENUE,Queens
11796,11796,204,56882,JAMAICA AVENUE,143 STREET,139 STREET,EB,11/15/2015,6088.0,JAMAICA AVENUE from 143 STREET to 139 STREET,Queens
11797,11797,204,56882,JAMAICA AVENUE,143 STREET,139 STREET,WB,11/15/2015,6541.0,JAMAICA AVENUE from 143 STREET to 139 STREET,Queens
11798,11798,205,60470,GUY R BREWER BOULEVARD,MATHIAS AVENUE,CLAUDE AVENUE,NB,11/15/2015,5212.0,GUY R BREWER BOULEVARD from MATHIAS AVENUE to CLAUDE AVENUE,Jamaica
11799,11799,205,60470,GUY R BREWER BOULEVARD,MATHIAS AVENUE,CLAUDE AVENUE,SB,11/15/2015,5330.0,GUY R BREWER BOULEVARD from MATHIAS AVENUE to CLAUDE AVENUE,Jamaica
11800,11800,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,EB,11/15/2015,10080.0,HILLSIDE AVENUE from 144 STREET to 146 STREET,Queens
11801,11801,206,56910,HILLSIDE AVENUE,144 STREET,146 STREET,WB,11/15/2015,11981.0,HILLSIDE AVENUE from 144 STREET to 146 STREET,Queens
11802,11802,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,EB,11/15/2015,1890.0,101 AVENUE from CRESSKILL PLACE to BRISBIN STREET,Jamaica
11803,11803,207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,WB,11/15/2015,2527.0,101 AVENUE from CRESSKILL PLACE to BRISBIN STREET,Jamaica
11804,11804,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,NB,11/15/2015,5457.0,PARSONS BOULEVARD from 84 ROAD to 84 AVENUE,N/A
11805,11805,208,57133,PARSONS BOULEVARD,84 ROAD,84 AVENUE,SB,11/15/2015,5545.0,PARSONS BOULEVARD from 84 ROAD to 84 AVENUE,N/A
11806,11806,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,NB,11/15/2015,6456.0,SUTPHIN BOULEVARD from ARLINGTON TERRACE to 109 AVENUE,Queens
11807,11807,209,60010,SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,SB,11/15/2015,6256.0,SUTPHIN BOULEVARD from ARLINGTON TERRACE to 109 AVENUE,Queens
